# Info: Core count: 6
# Info: Iterations per experiment: 2000
# Info: Experiments per core pair: 300
# Info: Clock: std::chrono::steady_clock
# Info: Clock period: 1ns
# Info: Clock query overhead: 31ns
# Info: Dummy workload duration: 545666ns
# Info: Dummy workload latency equivalent: 136ns
# Info: t  0 setting QoS class to User Interactive
# Info: t  3 setting QoS class to User Interactive
# Info: t  5 setting QoS class to User Interactive
# Info: t  2 setting QoS class to User Interactive
# Info: t  1 setting QoS class to User Interactive
# Info: t  4 setting QoS class to User Interactive
# Info: New core: 4101, index  0
# Info: New core: 1, index  1
# Info: New core: 3, index  2
# Info: New core: 4100, index  3
# Info: New core: 0, index  4
# Info: New core: 2, index  5
   5,  3,        2,  4100,    129.42 ns, 129.42,    2.40 GHz, 2.40,    3.87, 3.94
   5,  3,        2,  4100,    111.09 ns, 111.09,    2.42 GHz, 2.42,    3.87, 3.94
   2,  4,        3,     0,     27.32 ns,  27.32,    2.40 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     26.32 ns,  26.31,    2.35 GHz, 2.40,    2.40, 2.38
   2,  4,        3,     0,     24.94 ns,  24.94,    2.40 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     23.35 ns,  23.34,    2.42 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     22.10 ns,  22.10,    2.40 GHz, 2.42,    2.42, 2.40
   2,  4,        3,     0,     23.14 ns,  23.14,    2.40 GHz, 2.38,    2.40, 2.40
   2,  4,        3,     0,     23.22 ns,  23.20,    2.40 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     23.03 ns,  23.02,    2.42 GHz, 2.40,    2.40, 2.40
   2,  4,        3,     0,     27.19 ns,  27.18,    2.42 GHz, 2.42,    2.40, 2.42
   2,  4,        3,     0,     27.14 ns,  27.14,    2.40 GHz, 2.40,    2.42, 2.40
   2,  0,        3,  4101,    117.54 ns, 117.57,    2.42 GHz, 2.40,    3.93, 3.93
   2,  0,        3,  4101,    116.94 ns, 116.94,    2.40 GHz, 2.40,    3.87, 3.93
   2,  0,        3,  4101,    116.48 ns, 116.49,    2.40 GHz, 2.42,    4.00, 3.94
   2,  0,        3,  4101,    126.89 ns, 126.92,    2.40 GHz, 2.40,    3.93, 3.93
   1,  5,        1,     2,     27.19 ns,  27.19,    2.40 GHz, 2.40,    2.40, 2.38
   1,  3,        1,  4100,    115.03 ns, 115.03,    2.42 GHz, 2.40,    3.87, 3.93
   1,  3,        1,  4100,    118.15 ns, 118.16,    2.40 GHz, 2.40,    3.87, 3.93
   0,  2,     4101,     3,    119.49 ns, 119.49,    3.81 GHz, 3.93,    2.40, 2.42
   0,  2,     4101,     3,    118.76 ns, 118.76,    3.93 GHz, 3.93,    2.40, 2.40
   1,  5,        1,     2,     27.75 ns,  27.74,    2.40 GHz, 2.40,    2.40, 2.40
   1,  5,        1,     2,     26.88 ns,  26.89,    2.38 GHz, 2.38,    2.40, 2.40
   1,  5,        1,     2,     27.20 ns,  27.20,    2.42 GHz, 2.38,    2.40, 2.40
   1,  5,        1,     2,     26.35 ns,  26.36,    2.40 GHz, 2.40,    2.40, 2.40
   1,  5,        1,     2,     26.25 ns,  26.25,    2.40 GHz, 2.45,    2.40, 2.42
   1,  5,        1,     2,     27.38 ns,  27.36,    2.40 GHz, 2.42,    2.42, 2.40
   1,  5,        1,     2,     26.70 ns,  26.69,    2.38 GHz, 2.40,    2.42, 2.40
   1,  5,        1,     2,     27.14 ns,  27.14,    2.40 GHz, 2.42,    2.38, 2.40
   1,  5,        1,     2,     26.73 ns,  26.73,    2.40 GHz, 2.40,    2.42, 2.40
   1,  5,        1,     2,     26.38 ns,  26.38,    2.40 GHz, 2.42,    2.40, 2.40
   0,  4,     4101,     0,    122.58 ns, 122.57,    4.00 GHz, 3.93,    2.42, 2.42
